dataset_id,subtask_A,subtask_B,subtask_C1,subtask_C2
1683,ABUS,GRP,1,dominance
18279,ABUS,GRP,1,stereotype
3678,ABUS,UNT,0,0
5500,ABUS,GRP,1,neosex
19965,ABUS,GRP,1,neosex
24861,ABUS,UNT,0,0
6547,ABUS,GRP,1,neosex
11993,ABUS,UNT,0,0
24660,ABUS,GRP,0,0
18760,ABUS,GRP,0,0
2558,ABUS,IND,0,0
14873,ABUS,GRP,1,stereotype
3556,ABUS,IND,0,0
18067,ABUS,GRP,1,neosex
3309,ABUS,IND,0,0
6081,ABUS,GRP,1,neosex
2438,ABUS,UNT,0,0
8570,ABUS,OTH,0,0
26200,ABUS,UNT,0,0
19443,ABUS,UNT,0,0
9316,ABUS,IND,0,0
11491,ABUS,IND,0,0
18885,ABUS,GRP,1,dominance
17281,ABUS,IND,0,0
17972,ABUS,UNT,0,0
20671,ABUS,GRP,0,0
17541,ABUS,UNT,0,0
1852,ABUS,IND,0,0
21095,ABUS,GRP,0,0
24756,ABUS,UNT,0,0
12501,ABUS,OTH,0,0
15849,ABUS,OTH,0,0
6228,ABUS,IND,0,0
23009,ABUS,UNT,0,0
11886,ABUS,OTH,0,0
18167,ABUS,GRP,1,neosex
12268,ABUS,OTH,0,0
25556,ABUS,OTH,0,0
9258,ABUS,OTH,0,0
24754,ABUS,UNT,0,0
8985,ABUS,IND,0,0
6798,ABUS,GRP,0,0
5007,ABUS,IND,0,0
20300,ABUS,IND,0,0
9654,ABUS,IND,0,0
4937,ABUS,IND,0,0
17544,ABUS,IND,0,0
9423,ABUS,GRP,1,discredit
14263,ABUS,OTH,0,0
17853,ABUS,UNT,0,0
3394,ABUS,IND,0,0
2732,ABUS,GRP,1,neosex
17937,ABUS,IND,0,0
4110,ABUS,UNT,0,0
17543,ABUS,GRP,1,stereotype
10224,ABUS,UNT,0,0
25925,ABUS,UNT,0,0
10966,ABUS,IND,0,0
8319,ABUS,IND,0,0
4031,ABUS,OTH,0,0
26554,ABUS,OTH,0,0
22298,ABUS,GRP,1,neosex
24862,ABUS,IND,0,0
18013,ABUS,IND,0,0
3331,ABUS,IND,0,0
8414,ABUS,GRP,1,benevolent
19213,ABUS,IND,0,0
11330,ABUS,IND,0,0
3473,ABUS,IND,0,0
10664,ABUS,IND,0,0
13466,ABUS,OTH,0,0
756,ABUS,IND,0,0
24082,ABUS,IND,0,0
14974,ABUS,GRP,1,neosex
10273,ABUS,IND,0,0
24797,ABUS,OTH,0,0
6845,ABUS,GRP,1,neosex
8693,ABUS,IND,0,0
9728,ABUS,IND,0,0
26087,ABUS,IND,0,0
21636,ABUS,GRP,0,0
646,ABUS,IND,0,0
3000,ABUS,GRP,0,0
17333,ABUS,GRP,1,discredit
18989,ABUS,GRP,0,0
17927,ABUS,IND,0,0
3169,ABUS,UNT,0,0
18478,ABUS,IND,0,0
19619,ABUS,GRP,1,neosex
13345,ABUS,IND,0,0
8765,ABUS,GRP,0,0
24502,ABUS,GRP,0,0
3826,ABUS,IND,0,0
9326,ABUS,IND,0,0
17339,ABUS,GRP,0,0
3711,ABUS,IND,0,0
11671,ABUS,GRP,1,neosex
19972,ABUS,GRP,0,0
26781,ABUS,IND,0,0
7961,ABUS,UNT,0,0
24369,ABUS,UNT,0,0
6220,ABUS,IND,0,0
3722,ABUS,IND,0,0
23161,ABUS,IND,0,0
19211,ABUS,GRP,1,neosex
12746,ABUS,UNT,0,0
17566,ABUS,OTH,0,0
14704,ABUS,GRP,1,neosex
22864,ABUS,IND,0,0
22808,ABUS,GRP,1,discredit
18214,ABUS,IND,0,0
21871,ABUS,GRP,0,0
19880,ABUS,IND,0,0
2024,ABUS,GRP,0,0
20197,ABUS,GRP,1,neosex
1021,ABUS,UNT,0,0
13727,ABUS,UNT,0,0
10815,ABUS,IND,0,0
3752,ABUS,IND,0,0
9121,ABUS,OTH,0,0
13860,ABUS,IND,0,0
19718,ABUS,IND,0,0
6828,ABUS,OTH,0,0
7756,ABUS,IND,0,0
15003,ABUS,IND,0,0
26276,ABUS,UNT,0,0
27778,ABUS,IND,0,0
9158,ABUS,OTH,0,0
16973,ABUS,GRP,1,neosex
10830,ABUS,OTH,0,0
6743,ABUS,OTH,0,0
10530,ABUS,IND,0,0
19429,ABUS,UNT,0,0
16901,ABUS,GRP,1,discredit
18825,ABUS,GRP,0,0
16000,ABUS,UNT,0,0
10378,ABUS,OTH,0,0
12165,ABUS,OTH,0,0
17189,ABUS,UNT,0,0
16424,ABUS,IND,0,0
8800,ABUS,IND,0,0
17033,ABUS,GRP,1,stereotype
12883,ABUS,GRP,1,neosex
7407,ABUS,IND,0,0
11148,ABUS,IND,0,0
22787,ABUS,GRP,1,dominance
6903,ABUS,GRP,1,neosex
16703,ABUS,UNT,0,0
20351,ABUS,IND,0,0
5709,ABUS,IND,0,0
15080,ABUS,IND,0,0
22233,ABUS,OTH,0,0
8475,ABUS,GRP,1,discredit
24264,ABUS,IND,0,0
18487,ABUS,GRP,1,neosex
9367,ABUS,GRP,1,neosex
13084,ABUS,OTH,0,0
17940,ABUS,IND,0,0
17617,ABUS,IND,0,0
8677,ABUS,IND,0,0
15672,ABUS,GRP,0,0
10742,ABUS,IND,0,0
22376,ABUS,IND,0,0
6367,ABUS,GRP,1,neosex
4495,ABUS,IND,0,0
18713,ABUS,GRP,1,discredit
22721,ABUS,GRP,0,0
22624,ABUS,GRP,1,neosex
6060,ABUS,UNT,0,0
2671,ABUS,GRP,1,neosex
20622,ABUS,OTH,0,0
13245,ABUS,GRP,1,neosex
7487,ABUS,GRP,1,discredit
12852,ABUS,OTH,0,0
13185,ABUS,GRP,1,neosex
2904,ABUS,IND,0,0
12357,ABUS,GRP,1,neosex
25710,ABUS,OTH,0,0
9664,ABUS,GRP,1,neosex
23129,ABUS,OTH,0,0
1901,ABUS,IND,0,0
24983,ABUS,GRP,1,dominance
17892,ABUS,UNT,0,0
24884,ABUS,UNT,0,0
10947,ABUS,UNT,0,0
15148,ABUS,IND,0,0
6264,ABUS,GRP,1,neosex
1150,ABUS,GRP,1,neosex
9387,ABUS,GRP,1,discredit
18861,ABUS,UNT,0,0
2476,ABUS,IND,0,0
22774,ABUS,IND,0,0
11172,ABUS,GRP,1,neosex
10757,ABUS,IND,0,0
12371,ABUS,IND,0,0
12699,ABUS,OTH,0,0
24639,ABUS,OTH,0,0
20704,ABUS,GRP,1,neosex
18999,ABUS,IND,0,0
18929,ABUS,IND,0,0
17966,ABUS,UNT,0,0
26333,ABUS,IND,0,0
4627,ABUS,IND,0,0
11131,ABUS,IND,0,0
3108,ABUS,IND,0,0
3015,ABUS,IND,0,0
14938,ABUS,IND,0,0
9538,ABUS,OTH,0,0
11502,ABUS,GRP,1,discredit
2058,ABUS,IND,0,0
11492,ABUS,GRP,1,neosex
4171,ABUS,GRP,1,neosex
19036,ABUS,IND,0,0
17158,ABUS,GRP,1,stereotype
5971,ABUS,IND,0,0
9676,ABUS,UNT,0,0
8597,ABUS,GRP,1,neosex
26246,ABUS,UNT,0,0
26260,ABUS,UNT,0,0
27790,ABUS,GRP,1,neosex
17955,ABUS,IND,0,0
6747,ABUS,IND,0,0
15723,ABUS,GRP,1,neosex
19948,ABUS,GRP,1,discredit
9205,ABUS,IND,0,0
17983,ABUS,IND,0,0
11020,ABUS,GRP,0,0
7084,ABUS,IND,0,0
7398,ABUS,IND,0,0
2242,ABUS,IND,0,0
14398,ABUS,IND,0,0
27884,ABUS,GRP,1,stereotype
20021,ABUS,GRP,1,neosex
19588,ABUS,OTH,0,0
3364,ABUS,IND,0,0
7831,ABUS,IND,0,0
8656,ABUS,OTH,0,0
10886,ABUS,IND,0,0
6804,ABUS,OTH,0,0
13010,ABUS,IND,0,0
11253,ABUS,IND,0,0
23363,ABUS,GRP,1,discredit
4496,ABUS,GRP,1,neosex
13318,ABUS,UNT,0,0
14923,ABUS,OTH,0,0
3910,ABUS,UNT,0,0
19274,ABUS,IND,0,0
14694,ABUS,IND,0,0
12517,ABUS,OTH,0,0
8643,ABUS,IND,0,0
14603,ABUS,GRP,1,neosex
14837,ABUS,GRP,1,neosex
21626,ABUS,IND,0,0
8970,ABUS,GRP,1,discredit
18896,ABUS,GRP,1,neosex
12664,ABUS,IND,0,0
17878,ABUS,IND,0,0
7771,ABUS,IND,0,0
13108,ABUS,UNT,0,0
3785,ABUS,IND,0,0
19509,ABUS,GRP,1,neosex
8792,ABUS,IND,0,0
8902,ABUS,IND,0,0
9929,ABUS,GRP,1,neosex
12617,ABUS,IND,0,0
4314,ABUS,GRP,1,neosex
6529,ABUS,GRP,1,neosex
123,ABUS,GRP,1,neosex
3355,ABUS,IND,0,0
7393,ABUS,GRP,0,0
17589,ABUS,IND,0,0
3448,ABUS,IND,0,0
10431,ABUS,GRP,1,neosex
1650,ABUS,GRP,1,neosex
8527,ABUS,GRP,0,0
8720,ABUS,OTH,0,0
18087,ABUS,IND,0,0
17782,ABUS,OTH,0,0
17647,ABUS,IND,0,0
24938,ABUS,GRP,0,0
6051,ABUS,OTH,0,0
21480,ABUS,GRP,0,0
3392,ABUS,IND,0,0
493,ABUS,IND,0,0
13866,ABUS,IND,0,0
6489,ABUS,GRP,1,neosex
11731,ABUS,IND,0,0
12382,ABUS,GRP,1,neosex
26590,ABUS,UNT,0,0
16988,ABUS,GRP,1,discredit
5215,ABUS,IND,0,0
3347,ABUS,IND,0,0
3647,ABUS,IND,0,0
14081,ABUS,IND,0,0
22282,ABUS,UNT,0,0
14824,ABUS,GRP,1,discredit
11939,ABUS,IND,0,0
10740,ABUS,IND,0,0
13377,ABUS,GRP,1,neosex
7445,ABUS,IND,0,0
9970,ABUS,OTH,0,0
12723,ABUS,OTH,0,0
19882,ABUS,GRP,1,neosex
22606,ABUS,OTH,0,0
17430,ABUS,UNT,0,0
26408,ABUS,IND,0,0
7857,ABUS,UNT,0,0
6484,ABUS,IND,0,0
24069,ABUS,IND,0,0
14400,ABUS,OTH,0,0
17447,ABUS,GRP,1,sexual_harassment
15103,ABUS,OTH,0,0
13773,ABUS,IND,0,0
5941,ABUS,GRP,1,benevolent
17639,ABUS,IND,0,0
25460,ABUS,IND,0,0
10602,ABUS,UNT,0,0
18145,ABUS,GRP,1,stereotype
18331,ABUS,GRP,1,discredit
15034,ABUS,IND,0,0
12407,ABUS,IND,0,0
20681,ABUS,GRP,1,neosex
40,ABUS,GRP,1,neosex
8928,ABUS,IND,0,0
11404,ABUS,OTH,0,0
15289,ABUS,GRP,1,neosex
7003,ABUS,GRP,0,0
10353,ABUS,IND,0,0
3168,ABUS,IND,0,0
14431,ABUS,IND,0,0
20690,ABUS,GRP,1,neosex
19402,ABUS,IND,0,0
17973,ABUS,UNT,0,0
18220,ABUS,IND,0,0
13195,ABUS,UNT,0,0
16189,ABUS,GRP,1,neosex
24743,ABUS,UNT,0,0
5356,ABUS,IND,0,0
13671,ABUS,GRP,1,stereotype
5090,ABUS,IND,0,0
18329,ABUS,IND,0,0
27569,ABUS,GRP,1,neosex
22826,ABUS,IND,0,0
4771,ABUS,IND,0,0
17906,ABUS,IND,0,0
22799,ABUS,GRP,1,discredit
17958,ABUS,UNT,0,0
16688,ABUS,UNT,0,0
5620,ABUS,IND,0,0
15025,ABUS,IND,0,0
19980,ABUS,OTH,0,0
22888,ABUS,GRP,1,neosex
2098,ABUS,UNT,0,0
15209,ABUS,IND,0,0
11221,ABUS,GRP,1,dominance
18677,ABUS,GRP,1,neosex
17793,ABUS,IND,0,0
2836,ABUS,OTH,0,0
26386,ABUS,IND,0,0
15963,ABUS,IND,0,0
12535,ABUS,IND,0,0
25740,ABUS,IND,0,0
9289,ABUS,GRP,1,neosex
6047,ABUS,IND,0,0
2187,ABUS,GRP,1,stereotype
18863,ABUS,GRP,1,neosex
22943,ABUS,GRP,0,0
3290,ABUS,UNT,0,0
17177,ABUS,GRP,1,discredit
14264,ABUS,GRP,1,neosex
26120,ABUS,IND,0,0
16865,ABUS,GRP,0,0
17587,ABUS,IND,0,0
6072,ABUS,IND,0,0
22600,ABUS,GRP,0,0
9470,ABUS,GRP,0,0
16759,ABUS,UNT,0,0
5673,ABUS,IND,0,0
11589,ABUS,IND,0,0
8653,ABUS,IND,0,0
4355,ABUS,IND,0,0
12403,ABUS,IND,0,0
23886,ABUS,OTH,0,0
3350,ABUS,UNT,0,0
8399,ABUS,IND,0,0
10352,ABUS,OTH,0,0
3450,ABUS,IND,0,0
18933,ABUS,IND,0,0
19826,ABUS,GRP,1,neosex
21197,ABUS,GRP,0,0
13859,ABUS,UNT,0,0
12878,ABUS,GRP,0,0
9496,ABUS,GRP,1,neosex
7947,ABUS,IND,0,0
7179,ABUS,GRP,1,neosex
17413,ABUS,GRP,1,stereotype
25786,ABUS,UNT,0,0
24160,ABUS,IND,0,0
18918,ABUS,GRP,1,neosex
10889,ABUS,IND,0,0
8365,ABUS,GRP,1,neosex
8474,ABUS,GRP,0,0
9617,ABUS,GRP,1,stereotype
18023,ABUS,IND,0,0
24183,ABUS,GRP,1,stereotype
6446,ABUS,OTH,0,0
9338,ABUS,GRP,1,discredit
16595,ABUS,GRP,1,neosex
480,ABUS,IND,0,0
11119,ABUS,GRP,1,sexual_harassment
7397,ABUS,IND,0,0
6064,ABUS,UNT,0,0
13028,ABUS,OTH,0,0
13894,ABUS,GRP,1,stereotype
18868,ABUS,GRP,1,stereotype
22047,ABUS,IND,0,0
5683,ABUS,OTH,0,0
19522,ABUS,GRP,1,sexual_harassment
5464,ABUS,GRP,1,neosex
26426,ABUS,OTH,0,0
9731,ABUS,IND,0,0
5083,ABUS,OTH,0,0
17137,ABUS,GRP,1,stereotype
15994,ABUS,UNT,0,0
12011,ABUS,GRP,1,neosex
5368,ABUS,IND,0,0
9048,ABUS,IND,0,0
23513,ABUS,UNT,0,0
17282,ABUS,OTH,0,0
13218,ABUS,GRP,1,neosex
13160,ABUS,GRP,0,0
13337,ABUS,GRP,1,neosex
23576,ABUS,IND,0,0
25739,ABUS,IND,0,0
4502,ABUS,UNT,0,0
9625,ABUS,IND,0,0
21341,ABUS,GRP,1,stereotype
13320,ABUS,IND,0,0
21959,ABUS,GRP,0,0
1533,ABUS,IND,0,0
10091,ABUS,GRP,1,neosex
19052,ABUS,IND,0,0
13704,ABUS,GRP,1,sexual_harassment
23,ABUS,GRP,1,neosex
1432,ABUS,IND,0,0
12905,ABUS,IND,0,0
19669,ABUS,IND,0,0
13448,ABUS,UNT,0,0
14990,ABUS,UNT,0,0
19127,ABUS,GRP,1,neosex
19895,ABUS,GRP,1,dominance
12161,ABUS,UNT,0,0
17764,ABUS,IND,0,0
20494,ABUS,IND,0,0
25087,ABUS,OTH,0,0
8340,ABUS,IND,0,0
18511,ABUS,GRP,1,neosex
3536,ABUS,IND,0,0
17616,ABUS,IND,0,0
1345,ABUS,GRP,0,0
9422,ABUS,OTH,0,0
9047,ABUS,GRP,0,0
12010,ABUS,GRP,1,neosex
14820,ABUS,GRP,1,dominance
17845,ABUS,IND,0,0
527,ABUS,GRP,0,0
946,ABUS,IND,0,0
10630,ABUS,OTH,0,0
7227,ABUS,GRP,1,neosex
1267,ABUS,GRP,0,0
6103,ABUS,UNT,0,0
539,ABUS,GRP,0,0
18849,ABUS,UNT,0,0
15224,ABUS,UNT,0,0
21054,ABUS,OTH,0,0
17985,ABUS,IND,0,0
8478,ABUS,GRP,1,neosex
1396,ABUS,IND,0,0
1219,ABUS,IND,0,0
17840,ABUS,IND,0,0
6481,ABUS,GRP,1,neosex
453,ABUS,GRP,0,0
11986,ABUS,GRP,1,neosex
9769,ABUS,GRP,1,neosex
8308,ABUS,UNT,0,0
18751,ABUS,OTH,0,0
19345,ABUS,IND,0,0
24236,ABUS,IND,0,0
23848,ABUS,UNT,0,0
8000,ABUS,GRP,1,neosex
17747,ABUS,IND,0,0
22900,ABUS,GRP,0,0
10671,ABUS,GRP,0,0
21861,ABUS,IND,0,0
5448,ABUS,GRP,1,neosex
10862,ABUS,IND,0,0
12623,ABUS,GRP,0,0
22419,ABUS,GRP,0,0
5594,ABUS,IND,0,0
11209,ABUS,UNT,0,0
12418,ABUS,GRP,1,dominance
27080,ABUS,UNT,0,0
18761,ABUS,UNT,0,0
20203,ABUS,GRP,0,0
5841,ABUS,UNT,0,0
3106,ABUS,IND,0,0
7366,ABUS,IND,0,0
17835,ABUS,GRP,0,0
23306,ABUS,IND,0,0
10858,ABUS,IND,0,0
13011,ABUS,IND,0,0
26334,ABUS,GRP,1,discredit
9029,ABUS,OTH,0,0
18510,ABUS,IND,0,0
747,ABUS,IND,0,0
6508,ABUS,UNT,0,0
26243,ABUS,IND,0,0
3227,ABUS,IND,0,0
18972,ABUS,IND,0,0
17866,ABUS,UNT,0,0
17272,ABUS,GRP,1,stereotype
10211,ABUS,IND,0,0
14930,ABUS,GRP,1,neosex
13165,ABUS,GRP,1,neosex
19046,ABUS,GRP,1,neosex
9181,ABUS,GRP,0,0
19834,ABUS,IND,0,0
26004,ABUS,UNT,0,0
6556,ABUS,OTH,0,0
3308,ABUS,IND,0,0
24360,ABUS,UNT,0,0
2973,ABUS,IND,0,0
10739,ABUS,UNT,0,0
7154,ABUS,GRP,1,stereotype
13234,ABUS,GRP,1,neosex
16167,ABUS,OTH,0,0
13720,ABUS,IND,0,0
3816,ABUS,IND,0,0
14933,ABUS,GRP,1,neosex
10347,ABUS,IND,0,0
13123,ABUS,IND,0,0
18094,ABUS,IND,0,0
3245,ABUS,IND,0,0
8729,ABUS,IND,0,0
20389,ABUS,GRP,1,neosex
7711,ABUS,IND,0,0
1133,ABUS,GRP,1,neosex
19321,ABUS,IND,0,0
3511,ABUS,IND,0,0
10165,ABUS,IND,0,0
9132,ABUS,OTH,0,0
17309,ABUS,GRP,1,stereotype
9729,ABUS,GRP,1,discredit
3419,ABUS,OTH,0,0
4809,ABUS,OTH,0,0
7391,ABUS,IND,0,0
4175,ABUS,GRP,1,neosex
16102,ABUS,GRP,1,neosex
25756,ABUS,IND,0,0
3827,ABUS,IND,0,0
27228,ABUS,IND,0,0
9376,ABUS,IND,0,0
18071,ABUS,GRP,1,neosex
11593,ABUS,IND,0,0
17785,ABUS,IND,0,0
735,ABUS,GRP,1,discredit
1638,ABUS,IND,0,0
18125,ABUS,IND,0,0
1630,ABUS,IND,0,0
22178,ABUS,IND,0,0
26423,ABUS,GRP,0,0
4082,ABUS,GRP,1,neosex
12874,ABUS,IND,0,0
13370,ABUS,GRP,1,neosex
3275,ABUS,IND,0,0
13831,ABUS,GRP,1,neosex
21692,ABUS,GRP,1,neosex
3564,ABUS,OTH,0,0
17790,ABUS,IND,0,0
25711,ABUS,IND,0,0
12781,ABUS,IND,0,0
21699,ABUS,OTH,0,0
14951,ABUS,GRP,1,neosex
21892,ABUS,GRP,0,0
8607,ABUS,IND,0,0
9150,ABUS,IND,0,0
27744,ABUS,GRP,1,discredit
3339,ABUS,IND,0,0
20020,ABUS,OTH,0,0
8327,ABUS,IND,0,0
10303,ABUS,IND,0,0
9544,ABUS,UNT,0,0
20331,ABUS,GRP,1,neosex
11663,ABUS,OTH,0,0
1023,ABUS,UNT,0,0
19518,ABUS,UNT,0,0
1182,ABUS,GRP,1,sexual_harassment
7615,ABUS,IND,0,0
10332,ABUS,GRP,1,neosex
20212,ABUS,IND,0,0
17855,ABUS,IND,0,0
7895,ABUS,UNT,0,0
24623,ABUS,OTH,0,0
2881,ABUS,IND,0,0
18097,ABUS,GRP,1,neosex
25444,ABUS,GRP,0,0
13022,ABUS,OTH,0,0
13182,ABUS,IND,0,0
13248,ABUS,GRP,1,neosex
24117,ABUS,UNT,0,0
18029,ABUS,IND,0,0
3139,ABUS,GRP,0,0
6634,ABUS,GRP,0,0
25062,ABUS,IND,0,0
11109,ABUS,GRP,1,discredit
9347,ABUS,OTH,0,0
2639,ABUS,IND,0,0
10112,ABUS,GRP,1,neosex
18392,ABUS,IND,0,0
22237,ABUS,IND,0,0
19563,ABUS,GRP,1,discredit
20363,ABUS,GRP,0,0
11660,ABUS,GRP,1,neosex
7604,ABUS,IND,0,0
19217,ABUS,GRP,1,neosex
26003,ABUS,GRP,0,0
19544,ABUS,IND,0,0
18974,ABUS,GRP,1,neosex
26239,ABUS,IND,0,0
10117,ABUS,OTH,0,0
19970,ABUS,IND,0,0
21001,ABUS,UNT,0,0
13523,ABUS,IND,0,0
27814,ABUS,GRP,1,neosex
3693,ABUS,IND,0,0
10907,ABUS,UNT,0,0
14215,ABUS,OTH,0,0
9502,ABUS,GRP,1,discredit
8053,ABUS,IND,0,0
19796,ABUS,GRP,1,discredit
13783,ABUS,UNT,0,0
3524,ABUS,IND,0,0
13098,ABUS,UNT,0,0
19710,ABUS,GRP,1,neosex
14576,ABUS,UNT,0,0
9284,ABUS,OTH,0,0
7192,ABUS,GRP,1,stereotype
2565,ABUS,IND,0,0
19690,ABUS,UNT,0,0
13008,ABUS,IND,0,0
10308,ABUS,OTH,0,0
13299,ABUS,OTH,0,0
16029,ABUS,IND,0,0
12772,ABUS,GRP,0,0
5639,ABUS,IND,0,0
21009,ABUS,UNT,0,0
25326,ABUS,OTH,0,0
22546,ABUS,OTH,0,0
17445,ABUS,GRP,0,0
21282,ABUS,UNT,0,0
6171,ABUS,GRP,1,neosex
927,ABUS,IND,0,0
19005,ABUS,GRP,1,discredit
11683,ABUS,IND,0,0
16931,ABUS,UNT,0,0
12472,ABUS,OTH,0,0
24335,ABUS,UNT,0,0
20039,ABUS,IND,0,0
26704,ABUS,OTH,0,0
3189,ABUS,UNT,0,0
20442,ABUS,IND,0,0
25712,ABUS,OTH,0,0
1418,ABUS,OTH,0,0
202,ABUS,OTH,0,0
17456,ABUS,UNT,0,0
11249,ABUS,OTH,0,0
19618,ABUS,GRP,1,neosex
23850,ABUS,GRP,1,discredit
265,ABUS,IND,0,0
26407,ABUS,IND,0,0
18542,ABUS,OTH,0,0
4546,ABUS,GRP,1,neosex
1126,ABUS,GRP,0,0
14764,ABUS,GRP,1,neosex
7638,ABUS,IND,0,0
60,ABUS,GRP,1,discredit
21356,ABUS,GRP,0,0
20988,ABUS,GRP,1,neosex
18890,ABUS,IND,0,0
20071,ABUS,GRP,0,0
6169,ABUS,GRP,1,neosex
2513,ABUS,IND,0,0
10559,ABUS,GRP,1,neosex
11755,ABUS,GRP,1,neosex
23127,ABUS,GRP,1,neosex
9175,ABUS,IND,0,0
22286,ABUS,GRP,0,0
10807,ABUS,GRP,1,neosex
10319,ABUS,OTH,0,0
14609,ABUS,GRP,1,neosex
12277,ABUS,UNT,0,0
4034,ABUS,GRP,1,neosex
10505,ABUS,OTH,0,0
8354,ABUS,GRP,1,neosex
9645,ABUS,GRP,1,discredit
9517,ABUS,OTH,0,0
17316,ABUS,GRP,1,dominance
9354,ABUS,OTH,0,0
20213,ABUS,IND,0,0
7476,ABUS,UNT,0,0
16286,ABUS,IND,0,0
3129,ABUS,IND,0,0
7828,ABUS,OTH,0,0
25242,ABUS,UNT,0,0
25551,ABUS,UNT,0,0
8071,ABUS,IND,0,0
22906,ABUS,IND,0,0
11012,ABUS,IND,0,0
9570,ABUS,GRP,1,neosex
20160,ABUS,GRP,1,neosex
20309,ABUS,OTH,0,0
10929,ABUS,IND,0,0
4980,ABUS,OTH,0,0
9345,ABUS,OTH,0,0
5286,ABUS,OTH,0,0
18357,ABUS,IND,0,0
10637,ABUS,IND,0,0
5922,ABUS,IND,0,0
17908,ABUS,IND,0,0
17709,ABUS,IND,0,0
1248,ABUS,GRP,1,neosex
17886,ABUS,UNT,0,0
22765,ABUS,UNT,0,0
11053,ABUS,GRP,1,benevolent
27848,ABUS,UNT,0,0
23574,ABUS,GRP,0,0
23068,ABUS,GRP,0,0
467,ABUS,IND,0,0
21107,ABUS,OTH,0,0
27881,ABUS,IND,0,0
1201,ABUS,GRP,0,0
18841,ABUS,GRP,0,0
19561,ABUS,IND,0,0
18340,ABUS,GRP,1,neosex
1627,ABUS,GRP,1,neosex
5988,ABUS,OTH,0,0
12880,ABUS,GRP,1,neosex
19574,ABUS,GRP,1,neosex
9106,ABUS,OTH,0,0
4830,ABUS,GRP,1,neosex
17648,ABUS,IND,0,0
8747,ABUS,IND,0,0
13232,ABUS,IND,0,0
3088,ABUS,IND,0,0
6759,ABUS,GRP,0,0
26609,ABUS,GRP,0,0
9597,ABUS,OTH,0,0
600,ABUS,IND,0,0
19620,ABUS,GRP,1,discredit
4868,ABUS,IND,0,0
17688,ABUS,IND,0,0
5236,ABUS,GRP,1,neosex
7102,ABUS,GRP,1,neosex
17151,ABUS,GRP,1,neosex
24652,ABUS,IND,0,0
4300,ABUS,GRP,0,0
5883,ABUS,GRP,0,0
11090,ABUS,OTH,0,0
26083,ABUS,OTH,0,0
6119,ABUS,UNT,0,0
11808,ABUS,OTH,0,0
8078,ABUS,IND,0,0
8507,ABUS,OTH,0,0
19925,ABUS,GRP,1,neosex
3363,ABUS,IND,0,0
9412,ABUS,OTH,0,0
18032,ABUS,OTH,0,0
24232,ABUS,OTH,0,0
9130,ABUS,IND,0,0
25092,ABUS,OTH,0,0
12860,ABUS,IND,0,0
7473,ABUS,UNT,0,0
13534,ABUS,GRP,1,discredit
9607,ABUS,OTH,0,0
19081,ABUS,IND,0,0
9211,ABUS,OTH,0,0
7404,ABUS,IND,0,0
10705,ABUS,UNT,0,0
1619,ABUS,IND,0,0
5057,ABUS,GRP,0,0
2251,ABUS,IND,0,0
23058,ABUS,IND,0,0
9774,ABUS,GRP,1,neosex
19004,ABUS,GRP,1,neosex
4320,ABUS,GRP,1,discredit
6109,ABUS,OTH,0,0
13268,ABUS,GRP,1,stereotype
24178,ABUS,GRP,0,0
17839,ABUS,IND,0,0
12372,ABUS,OTH,0,0
3103,ABUS,IND,0,0
18130,ABUS,IND,0,0
17148,ABUS,GRP,1,stereotype
3154,ABUS,IND,0,0
9666,ABUS,OTH,0,0
2164,ABUS,UNT,0,0
6200,ABUS,GRP,1,neosex
3002,ABUS,IND,0,0
18685,ABUS,IND,0,0
11201,ABUS,GRP,1,discredit
7249,ABUS,OTH,0,0
7554,ABUS,IND,0,0
21979,ABUS,GRP,1,neosex
4827,ABUS,IND,0,0
6276,ABUS,GRP,0,0
7494,ABUS,GRP,1,neosex
25672,ABUS,IND,0,0
17032,ABUS,OTH,0,0
8661,ABUS,OTH,0,0
12724,ABUS,IND,0,0
1004,ABUS,IND,0,0
20052,ABUS,IND,0,0
1977,ABUS,IND,0,0
5325,ABUS,UNT,0,0
18679,ABUS,IND,0,0
19016,ABUS,IND,0,0
6949,ABUS,GRP,1,dominance
17328,ABUS,UNT,0,0
3286,ABUS,IND,0,0
1793,ABUS,IND,0,0
12405,ABUS,IND,0,0
11045,ABUS,GRP,1,neosex
26479,ABUS,GRP,0,0
16751,ABUS,GRP,1,neosex
24766,ABUS,UNT,0,0
12962,ABUS,GRP,1,neosex
18132,ABUS,UNT,0,0
3912,ABUS,GRP,1,dominance
27214,ABUS,OTH,0,0
13666,ABUS,GRP,1,neosex
14953,ABUS,GRP,1,stereotype
15263,ABUS,GRP,1,neosex
19066,ABUS,GRP,1,neosex
19954,ABUS,OTH,0,0
25733,ABUS,OTH,0,0
11000,ABUS,IND,0,0
12299,ABUS,UNT,0,0
10241,ABUS,IND,0,0
6496,ABUS,GRP,1,neosex
13459,ABUS,IND,0,0
15047,ABUS,IND,0,0
17895,ABUS,UNT,0,0
4824,ABUS,GRP,1,neosex
21837,ABUS,GRP,1,stereotype
9291,ABUS,GRP,1,neosex
5691,ABUS,IND,0,0
11922,ABUS,GRP,1,neosex
21913,ABUS,IND,0,0
11992,ABUS,IND,0,0
5034,ABUS,OTH,0,0
8288,ABUS,IND,0,0
252,ABUS,UNT,0,0
19569,ABUS,GRP,1,benevolent
